name,price,conf,percent,publish_time
LINK,1357497079,1442453,0.0010625827652333386,1722213346
BTC,6886325035466,3493233499,0.000507271074340686,1722213347
ETH,329765035534,127852047,0.000387706497727889,1722213347
BNB,58814913349,44913348,0.0007636387685125041,1722213347
ARB,72259638,73755,0.001020694291327615,1722213347
CAKE,196150321,244817,0.0012481090969002288,1722213347
SOL,18803406482,14769897,0.0007854904915308207,1722213347
XRP,60138982,60855,0.0010119060545454527,1722213347
ADA,41394941,43953,0.0010617964161369381,1722213347
AAVE,10048500000,8533252,0.000849206548241031,1722213347
INJ,2484487097,2983504,0.0012008530869822424,1722213347
LINK,1357497079,1445654,0.0010649407813569226,1722213347
BTC,6886421851406,3396502323,0.0004932172899495747,1722213348
ETH,329765035534,127852047,0.000387706497727889,1722213348
BNB,58815062383,45062382,0.0007661707762300173,1722213348
ARB,72259638,74934,0.0010370104538857503,1722213348
CAKE,196150321,245878,0.0012535182137173254,1722213348
SOL,18803105000,15372675,0.0008175604507872502,1722213348
XRP,60137849,61818,0.0010279383288218373,1722213348
ADA,41394840,41349,0.0009988926156013647,1722213348
AAVE,10049115784,9149036,0.0009104319421383234,1722213348
INJ,2484460109,2938953,0.0011829342678329154,1722213348
LINK,1357499988,1417108,0.0010439101381413787,1722213348
BTC,6886590119656,3628467573,0.0005268888535479224,1722213349
ETH,329763824609,133134591,0.00040372709516532716,1722213349
BNB,58815062683,53541959,0.0009103443328553291,1722213349
ARB,72258616,81227,0.0011241150813073974,1722213349
CAKE,196150000,263856,0.0013451746112668876,1722213349
SOL,18803012660,16031292,0.000852591671870948,1722213349
XRP,60139995,57835,0.0009616728435045596,1722213349
ADA,41394798,42855,0.001035275012092099,1722213349
AAVE,10049451252,8758131,0.0008715034065424212,1722213349
INJ,2484487784,2984191,0.0012011292706762611,1722213349
LINK,1357570299,1515769,0.0011165307616972254,1722213349
BTC,6886413594473,3629018877,0.0005269824164950871,1722213350
ETH,329765107722,134851778,0.000408932827768071,1722213350
BNB,58815334159,47671325,0.0008105254468354537,1722213350
ARB,72259999,72096,0.0009977304317427406,1722213350
CAKE,196149293,246177,0.0012550491323973316,1722213350
SOL,18803750357,16139799,0.000858328721322962,1722213350
XRP,60140000,59667,0.0009921350182906551,1722213350
ADA,41395314,44808,0.0010824413603916618,1722213350
AAVE,10049451252,8598254,0.0008555943786770259,1722213350
INJ,2484469503,2965910,0.0011937799986752344,1722213350
LINK,1357570299,1501039,0.0011056804948559058,1722213350
BTC,6886569152661,3248868058,0.00047176874086055223,1722213351
ETH,329764625000,112797049,0.00034205321143831,1722213351
BNB,58815026149,59234729,0.001007135980011923,1722213351
ARB,72257498,78955,0.001092689370451216,1722213351
CAKE,196150000,245218,0.0012501554932449657,1722213351
SOL,18804250257,16863687,0.000896801880932338,1722213351
XRP,60137753,62084,0.0010323631479879204,1722213351
ADA,41395079,45043,0.0010881245087127386,1722213351
AAVE,10049500000,8549506,0.0008507394397731231,1722213351
INJ,2484499987,2959247,0.001191083524042699,1722213351
LINK,1357535314,1466054,0.0010799380206767866,1722213351
BTC,6886538873449,3279035374,0.00047615143604899944,1722213352
ETH,329764625050,106880126,0.00032411034380596304,1722213352
BNB,58815379397,58881481,0.001001123882965267,1722213352
ARB,72259297,75077,0.0010389943317605206,1722213352
CAKE,196150000,245361,0.001250884527147591,1722213352
SOL,18804250257,16863687,0.000896801880932338,1722213352
XRP,60137500,62337,0.0010365745167324881,1722213352
ADA,41395829,44003,0.001062981490236613,1722213352
AAVE,10049500000,8915042,0.0008871129906960545,1722213352
INJ,2484496442,2958863,0.0011909306650558689,1722213352
LINK,1357535150,1475150,0.0010866385301330872,1722213352
BTC,6886570832363,3471804641,0.0005041412809818895,1722213353
ETH,329764750050,119206450,0.00036148936471204257,1722213353
BNB,58815026137,56993076,0.000969022369678863,1722213353
ARB,72258616,78077,0.0010805216640185856,1722213353
CAKE,196150000,245361,0.001250884527147591,1722213353
SOL,18804347563,14961004,0.000795614096680372,1722213353
XRP,60137223,61282,0.0010190360801994465,1722213353
ADA,41397071,43625,0.0010538185177400594,1722213353
AAVE,10049500000,8705274,0.0008662395144037017,1722213353
INJ,2484490494,2819205,0.001134721588514156,1722213353
LINK,1357500000,1447094,0.0010659992633517495,1722213353
BTC,6886492615134,3550021870,0.0005155050717978476,1722213354
ETH,329764625275,119331225,0.00036186787743071693,1722213354
BNB,58815000000,52615239,0.0008945887783728641,1722213354
ARB,72260000,71247,0.0009859811790755605,1722213354
CAKE,196150000,247080,0.0012596482283966353,1722213354
SOL,18804250454,15058113,0.0008007824101702958,1722213354
XRP,60135349,64318,0.0010695539490425173,1722213354
ADA,41397071,43365,0.0010475378801558207,1722213354
AAVE,10049500000,8714279,0.0008671355788845216,1722213354
INJ,2488484237,4274485,0.0017177062793667195,1722213354
LINK,1357500000,1447094,0.0010659992633517495,1722213354
BTC,6886492615134,3325287565,0.00048287099846621925,1722213355
ETH,329764222961,119734339,0.00036309074988453353,1722213355
BNB,58815000000,52615239,0.0008945887783728641,1722213355
ARB,72260022,71269,0.000986285334925583,1722213355
CAKE,196150000,247080,0.0012596482283966353,1722213355
SOL,18804250454,15562565,0.0008276088982153268,1722213355
XRP,60136346,63321,0.001052957224903555,1722213355
ADA,41397071,43752,0.0010568863676369761,1722213355
AAVE,10049500000,9299594,0.000925378775063436,1722213355
INJ,2488869784,4169566,0.0016752849131780854,1722213355
LINK,1357500000,1447094,0.0010659992633517495,1722213355
BTC,6886570969498,3471667506,0.0005041213575488745,1722213356
ETH,329763725550,103676352,0.0003143958657887015,1722213356
BNB,58816075123,59448249,0.0010107483179671195,1722213356
ARB,72260001,82219,0.0011378217390282074,1722213356
CAKE,196150000,245478,0.0012514810094315576,1722213356
SOL,18804453779,15311883,0.0008142689588303622,1722213356
XRP,60137172,62366,0.0010370624012715464,1722213356
ADA,41397072,43364,0.0010475136985533663,1722213356
AAVE,10048003109,8647570,0.0008606257289325845,1722213356
INJ,2488791801,2922277,0.0011741749546208828,1722213356
LINK,1357500000,1432107,0.0010549591160220995,1722213356
BTC,6886360126416,3682449701,0.0005347454436595851,1722213357
ETH,329759145368,109189317,0.0003311183890840948,1722213357
BNB,58816700014,56320644,0.0009575621207343174,1722213357
ARB,72258905,81435,0.001126989123347496,1722213357
CAKE,196149547,246627,0.0012573416751250515,1722213357
SOL,18804008169,14818849,0.0007880686323264914,1722213357
XRP,60137349,62488,0.0010390880382838293,1722213357
ADA,41396296,43173,0.0010429193954937417,1722213357
AAVE,10047360436,9114983,0.0009072017529440605,1722213357
INJ,2488559440,2917101,0.0011722046711490242,1722213357
LINK,1357479444,1468175,0.0010815449224585091,1722213357
BTC,6886478367375,3564208742,0.0005175662438563081,1722213358
ETH,329750241350,100285299,0.00030412502077157313,1722213358
BNB,58815477075,57543583,0.000978374840462858,1722213358
ARB,72258612,72254,0.0009999361736978839,1722213358
CAKE,196149547,246627,0.0012573416751250515,1722213358
SOL,18803406482,14217162,0.0007560950199959625,1722213358
XRP,60137349,62318,0.0010362611760621507,1722213358
ADA,41396296,43598,0.0010531860145168543,1722213358
AAVE,10047360436,9436536,0.0009392054818884174,1722213358
INJ,2488559440,2917101,0.0011722046711490242,1722213358
LINK,1357300000,1378750,0.001015803433286672,1722213358
BTC,6886453901199,3764404968,0.0005466391007633958,1722213359
ETH,329742198381,133198380,0.0004039470248393752,1722213359
BNB,58815356971,42997095,0.000731052181170991,1722213359
ARB,72256340,75296,0.0010420677272056681,1722213359
CAKE,196149547,245671,0.0012524678428138302,1722213359
SOL,18803440560,14298663,0.0007604280160523984,1722213359
XRP,60138555,61043,0.0010150393537057883,1722213359
ADA,41394726,43855,0.0010594344796484461,1722213359
AAVE,10046018000,9039500,0.0008998092577576508,1722213359
INJ,2488554946,3028753,0.0012170729864206102,1722213359
LINK,1357243313,1481225,0.00109134816566232,1722213359
BTC,6886318485043,3724091073,0.0005407956488054801,1722213360
ETH,329734888534,128641113,0.00039013497653201903,1722213360
BNB,58814787155,47724892,0.0008114437594448181,1722213360
ARB,72256309,75265,0.00104163914600177,1722213360
CAKE,196150000,246199,0.0012551567677797605,1722213360
SOL,18803441513,15413661,0.0008197255268054823,1722213360
XRP,60138836,60831,0.0010115094346022926,1722213360
ADA,41391605,39577,0.0009561600715893959,1722213360
AAVE,10045725002,8746502,0.0008706690655237587,1722213360
INJ,2488522500,2996307,0.0012040505962875561,1722213360
LINK,1357243313,1526687,0.0011248440020864556,1722213360
BTC,6886421251500,3622548458,0.000526042239604633,1722213361
ETH,329713738275,149791372,0.0004543073418283392,1722213361
BNB,58814488418,43755144,0.0007439517910795746,1722213361
ARB,72251500,70387,0.0009741943073846217,1722213361
CAKE,196150000,246199,0.0012551567677797605,1722213361
SOL,18803000000,15855174,0.0008432257618465139,1722213361
XRP,60139831,59707,0.000992802922908114,1722213361
ADA,41386992,43429,0.0010493393673065199,1722213361
AAVE,10046995200,8872699,0.0008831196614884418,1722213361
INJ,2488541802,2934739,0.001179300664204796,1722213361
LINK,1357000000,1691297,0.0012463500368459837,1722213361
BTC,6886585078731,3658301146,0.0005312213679460008,1722213362
ETH,329705569064,161384607,0.0004894809858934267,1722213362
BNB,58813865057,45580144,0.0007749897741939861,1722213362
ARB,72249798,72450,0.0010027709696849257,1722213362
CAKE,196149632,249156,0.001270234348438645,1722213362
SOL,18803250097,15516642,0.0008252106375203525,1722213362
XRP,60141160,68687,0.0011420963612939956,1722213362
ADA,41381229,42104,0.0010174661559713464,1722213362
AAVE,10047500000,9041745,0.0008998999751181886,1722213362
INJ,2488522427,2828460,0.001136602173768555,1722213362
LINK,1357000000,1603497,0.0011816484893146647,1722213362
BTC,6886602431079,3533339503,0.000513074413451568,1722213363
ETH,329703492307,130391567,0.00039548130378487843,1722213363
BNB,58814768811,44676390,0.0007596117591410861,1722213363
ARB,72250000,72850,0.0010083044982698963,1722213363
CAKE,196150000,245421,0.001251190415498343,1722213363
SOL,18803018374,15187108,0.0008076952166892565,1722213363
XRP,60151629,57038,0.0009482369962083653,1722213363
ADA,41379870,38901,0.00094009478521803,1722213363
AAVE,10047509916,8542467,0.0008502073719177607,1722213363
INJ,2488584715,2891826,0.0011620363906317732,1722213363
LINK,1356986430,1589926,0.001171659468989679,1722213363
BTC,6886604597265,3678698985,0.0005341818211054236,1722213364
ETH,329700811837,164539316,0.0004990564478238112,1722213364
BNB,58814768811,48300556,0.0008212317582206741,1722213364
ARB,72249638,69894,0.0009673958504816314,1722213364
CAKE,196149828,246087,0.0012545868763137534,1722213364
SOL,18802890000,15247618,0.0008109188534315736,1722213364
XRP,60160000,55091,0.0009157413563829788,1722213364
ADA,41379059,42054,0.0010163111732434515,1722213364
AAVE,10047451262,11201515,0.0011148613422355908,1722213364
INJ,2488584715,2891826,0.0011620363906317732,1722213364
LINK,1356870000,1473497,0.001085952965280388,1722213364
BTC,6886612465402,3964562614,0.0005756912609672413,1722213365
ETH,329699475651,148567505,0.0004506149265377195,1722213365
BNB,58814708425,49862660,0.0008477923522070066,1722213365
ARB,72246965,69687,0.0009645664700240349,1722213365
CAKE,196149828,247527,0.001261928203169263,1722213365
SOL,18802406487,14764105,0.0007852242217084241,1722213365
XRP,60178500,52200,0.0008674194272040679,1722213365
ADA,41377369,43803,0.0010586221661411097,1722213365
AAVE,10045441667,9553057,0.0009509842689528009,1722213365
INJ,2488586169,2890372,0.0011614514441995196,1722213365
LINK,1356885360,1388842,0.0010235514664260214,1722213365
BTC,6886602087309,3599438669,0.0005226726654692652,1722213366
ETH,329694468001,128014748,0.00038828297234156723,1722213366
BNB,58814708425,54307803,0.0009233711167547967,1722213366
ARB,72245175,76712,0.0010618286965184873,1722213366
CAKE,196150025,246836,0.0012584041220489266,1722213366
SOL,18802406487,15634426,0.0008315119668756048,1722213366
XRP,60182914,54514,0.0009058052589477472,1722213366
ADA,41378809,41835,0.0010110247494073596,1722213366
AAVE,10045499992,9267039,0.0009225064961803845,1722213366
INJ,2488573957,3074384,0.0012353998929194774,1722213366
LINK,1356880000,1473495,0.0010859434880018868,1722213366
BTC,6886604628636,3596897342,0.0005223034479202303,1722213367
ETH,329694468001,128014748,0.00038828297234156723,1722213367
BNB,58814708425,54307803,0.0009233711167547967,1722213367
ARB,72245175,76712,0.0010618286965184873,1722213367
CAKE,196150148,246713,0.0012577762622947397,1722213367
SOL,18802406487,15634426,0.0008315119668756048,1722213367
XRP,60184352,54842,0.0009112335379136425,1722213367
ADA,41378809,41835,0.0010110247494073596,1722213367
AAVE,10045629958,8796838,0.0008756880391552244,1722213367
INJ,2488525625,3026052,0.0012160019449267276,1722213367
LINK,1356880000,1473495,0.0010859434880018868,1722213367
BTC,6886654974711,3471970721,0.0005041592375035024,1722213368
ETH,329699836515,109814324,0.0003330736380119615,1722213368
BNB,58814708425,55308798,0.0009403905839392079,1722213368
ARB,72249448,72439,0.001002623577137918,1722213368
CAKE,196150000,246861,0.0012585317359163906,1722213368
SOL,18802406487,15671070,0.0008334608663436242,1722213368
XRP,60199002,56290,0.0009350653354685182,1722213368
ADA,41377866,39471,0.0009539157964308744,1722213368
AAVE,10047847845,8376909,0.000833701816470928,1722213368
INJ,2488583394,2865343,0.0011513952101859922,1722213368
LINK,1356850300,1528674,0.0011266342351842352,1722213368
BTC,6886625271907,3813739771,0.0005537893555146095,1722213369
ETH,329695132564,133813736,0.0004058711299719423,1722213369
BNB,58815075345,43749154,0.0007438425224038961,1722213369
ARB,72249448,72439,0.001002623577137918,1722213369
CAKE,196149547,245520,0.001251698022019903,1722213369
SOL,18802441516,15763967,0.0008384000017543254,1722213369
XRP,60204762,65144,0.0010820406531961708,1722213369
ADA,41378597,40962,0.0009899320656038676,1722213369
AAVE,10049347822,10380374,0.0010329400657498708,1722213369
INJ,2488624878,2851663,0.0011458790053934355,1722213369
LINK,1356867680,1546054,0.0011394287171760183,1722213369
BTC,6886773653463,3445606005,0.0005003222377241023,1722213370
ETH,329693393800,96606199,0.00029301830372313635,1722213370
BNB,58816193514,42630985,0.0007248171371350742,1722213370
ARB,72246733,72263,0.001000225158970164,1722213370
CAKE,196149046,245145,0.0012497894075916127,1722213370
SOL,18802441516,15599397,0.0008296474150298854,1722213370
XRP,60205299,64607,0.0010731115212964891,1722213370
ADA,41377858,41701,0.0010078095391018065,1722213370
AAVE,10049000000,8542645,0.000850099014827346,1722213370
INJ,2488702869,2773672,0.001114505083973526,1722213370
LINK,1356850200,1528574,0.0011265606181139229,1722213370
BTC,6886773653463,3445584151,0.0005003190643948919,1722213371
ETH,329693393800,96606199,0.00029301830372313635,1722213371
BNB,58818014786,40809713,0.0006938301666331251,1722213371
ARB,72248612,72070,0.0009975278140983525,1722213371
CAKE,196148353,245157,0.0012498550013315686,1722213371
SOL,18802441516,15599397,0.0008296474150298854,1722213371
XRP,60205150,60244,0.001000645293633518,1722213371
ADA,41377413,42146,0.0010185750375452424,1722213371
AAVE,10048970799,8571846,0.0008530073548281191,1722213371
INJ,2488829577,2719949,0.0010928626954355741,1722213371
LINK,1356850200,1528574,0.0011265606181139229,1722213371
BTC,6886641765544,3577472070,0.0005194799136930862,1722213372
ETH,329692131273,109871850,0.0003332559062776695,1722213372
